"delta","qrpEnv","censor","tau","3PSM_10","3PSM_100","3PSM_30","3PSM_60","4PSM_10","4PSM_100","4PSM_30","4PSM_60","pcurve_10","pcurve_100","pcurve_30","pcurve_60","PEESE_10","PEESE_100","PEESE_30","PEESE_60","PET_10","PET_100","PET_30","PET_60","PETPEESE_10","PETPEESE_100","PETPEESE_30","PETPEESE_60","puniform_10","puniform_100","puniform_30","puniform_60","reMA_10","reMA_100","reMA_30","reMA_60","TF_10","TF_100","TF_30","TF_60","WAAP-WLS_10","WAAP-WLS_100","WAAP-WLS_30","WAAP-WLS_60"
0.2,"none","med",0,0.0861910367465138,0.0295963236094162,0.0492304090260503,0.0350587196186736,0.106495860415212,0.0268994991909045,0.0539994507180502,0.0377690158051099,0.183274405713491,0.0437578043423015,0.0847101183318073,0.0611068541087148,0.0847890687733776,0.0329106370650587,0.0481824771849354,0.0372985918209876,0.141509949662398,0.0531540926758969,0.0704543272044723,0.0584244525268345,0.136751243673723,0.0329106370650587,0.0667118058876876,0.0407933736494767,0.140628837544289,0.0409604668659881,0.0829842394258667,0.0580853876772394,0.140526743296884,0.102541533080692,0.112161356215171,0.105169755597251,0.102911653746931,0.0582775000637071,0.0724127125917018,0.0626561194227452,0.109464795401636,0.0287777899736241,0.0581926355147833,0.0364770492336934
0.5,"none","med",0,0.0897895620187446,0.0207330665004543,0.041594524326519,0.0279482421381985,0.10069464828578,0.021257705991185,0.0434024717072963,0.0287411644464825,0.119333633840302,0.0295325988522604,0.0546059799571829,0.0376322559479256,0.0862476090382893,0.0278172953863983,0.0461922712280373,0.0333500622778416,0.199579706309934,0.0957888335721265,0.123726834698856,0.102326725620793,0.173064881515678,0.0278172953863983,0.0475694272831429,0.0333500622778416,0.115741460915467,0.0291380749930851,0.052654210496867,0.0366542188028816,0.0963624367409715,0.0555523790552901,0.0683249191077725,0.0587430680558009,0.0720663274124088,0.0227617386772189,0.0400108398075848,0.0290177111139586,0.0745668307209536,0.0228147438998017,0.0413358180181853,0.0291167524288683
0.8,"none","med",0,0.0860261751681597,0.0222075761480633,0.0412146942141052,0.0282394446884611,0.0891696563021357,0.0223057583406789,0.0414550266425699,0.0284905446543211,0.100055140261161,0.0281024003048395,0.0512464199438246,0.0344909243521488,0.114225095306516,0.042983202655364,0.0630323793716571,0.0473751313426293,0.227914615932057,0.0929536805346729,0.13426953302006,0.101670673322162,0.176065063228006,0.042983202655364,0.0630323793716571,0.0473751313426293,0.0989544070995039,0.027963290302862,0.0501779825570205,0.0348015644536119,0.0774187768272279,0.0331608287550849,0.0501172500562059,0.0367391591024846,0.0753956928364687,0.0241297414506561,0.0415754390383809,0.0288366031754942,0.0765955236505496,0.0218103995986875,0.0404948629562304,0.0271801471312146
0,"none","med",0.2,0.218093575825226,0.121226959578609,0.154534150843872,0.132214971020808,0.260500968239624,0.142746242620932,0.18231664550136,0.154147724256399,0.323864890387716,0.260344460922026,0.277997693401605,0.265683219014699,0.242534363396618,0.144465656223459,0.184846713131766,0.157945136010504,0.328296104549208,0.121578105145516,0.198246989815972,0.15097657849436,0.311339498812284,0.13767002315955,0.19617598331246,0.159630978625908,0.318288938362603,0.259071951754451,0.276584720290759,0.264365347365262,0.268945800870978,0.248328191135921,0.256438635793871,0.251641351921738,0.228062072155208,0.164339009138637,0.194901151737339,0.176530464256942,0.239713202346276,0.179127806209671,0.209937272882907,0.188981473946277
0.2,"none","med",0.2,0.179652542503534,0.100629556966406,0.127207016272821,0.110252264616794,0.198481747113041,0.099834480708733,0.150972647128583,0.121304069532254,0.234134857731061,0.171074764403573,0.187118676542539,0.174911683962121,0.187746733864663,0.115789115752759,0.140592135343133,0.126628592829511,0.231555650637265,0.0795466080891098,0.129266163047359,0.102717281801923,0.223383617500142,0.118959938647401,0.152585561034671,0.132950375317002,0.229582306758124,0.167767647378706,0.183136051907571,0.172408146952771,0.240819939281743,0.215731389229965,0.223584005886959,0.219269597922713,0.201035887811955,0.156086607914585,0.171739013952241,0.162129113190104,0.202630560084593,0.11968884298576,0.151175005103168,0.134220635006376
0.5,"none","med",0.2,0.141774276377717,0.0454911563835667,0.0823464685519038,0.0583379873383872,0.162832175897989,0.0558685648073167,0.106636473067203,0.0732641165832148,0.157637659821978,0.0847186462640812,0.10490776433395,0.094020308283475,0.146053071601779,0.0527105316981859,0.0888170110337005,0.0651063917705256,0.26146651506282,0.117503179848591,0.169409071850035,0.130562259200899,0.240503873492591,0.0527105316981859,0.106974031900191,0.0651063917705256,0.149515926084112,0.078958162866752,0.0993990286254037,0.0886013268603832,0.160625248239706,0.12700039751205,0.135905206050832,0.130989454618147,0.128234668998668,0.0553055399507391,0.0836757762002783,0.067041527042025,0.139830030442807,0.0621581408941693,0.0953316267572923,0.0738794345256015
0.8,"none","med",0.2,0.141633298445398,0.0406946080840837,0.0784372922728073,0.0545420189058107,0.160357926743707,0.0429796930506718,0.0839309777891494,0.0574234276157904,0.132783272825739,0.0491727594549939,0.0764765765489377,0.0593600566299571,0.174144206831783,0.0729772575992143,0.111452280680653,0.0831358913747418,0.317973868199787,0.146836204529824,0.205563500411968,0.163109418273848,0.267545865810376,0.0729772575992143,0.113932835801838,0.0831358913747418,0.127639638574317,0.042264101288733,0.0719104684603484,0.0535417174782469,0.122289633348461,0.069288139990531,0.0856074356261858,0.0754710716536948,0.118287021377494,0.0462160387130166,0.075842332851354,0.0548800044810686,0.135464944056159,0.0493851316852518,0.0841900269984165,0.0600047515755645
0,"none","med",0.4,0.306573241516795,0.0959175100503716,0.172789864354039,0.110174915705675,0.402302305092459,0.318816271093109,0.348084777451982,0.328398386978215,0.529990783368956,0.498695261802937,0.507737935351127,0.498204077513946,0.368627514030505,0.201850197709904,0.26057510136703,0.219192047950622,0.526399608367038,0.19306102525032,0.319805256913632,0.247744646439231,0.498677290644402,0.199206431607014,0.303331693985382,0.2388880456553,0.523382284007176,0.490297425694534,0.501047903785266,0.490840672658406,0.380125648534487,0.341717847941876,0.355499206188714,0.339134892702601,0.307967031880682,0.195969257883794,0.231863729240146,0.199081457913606,0.348222259915019,0.239209816195153,0.293062613558634,0.259584919796519
0.2,"none","med",0.4,0.310565884474049,0.118089195185468,0.191613691442028,0.137999817872696,0.373416477409446,0.269306856399375,0.328433853811226,0.282113849757549,0.420448287439488,0.385846759820786,0.392074252187245,0.382774206356813,0.318080474248156,0.196164140446116,0.238142306773424,0.206768686177628,0.433332872685245,0.172723573493196,0.27424279230286,0.212734537876504,0.414666851831732,0.210742341978894,0.279647152308712,0.23386959010757,0.41066257917853,0.37537684335159,0.382728365131165,0.373637762199193,0.371026427530641,0.348992964764444,0.349268827422412,0.343957104800722,0.310312816334207,0.208224984522889,0.240387716140182,0.213044225274871,0.310277011957273,0.212080147862474,0.255862013399885,0.230441854025197
0.5,"none","med",0.4,0.269201252425022,0.101731399497698,0.158540551500032,0.123522462759899,0.307242801014402,0.172534878365658,0.224597416199512,0.193471414871172,0.290789909052074,0.2458016418517,0.251772921931428,0.244955114771014,0.262594748594876,0.121465478229935,0.178343459536124,0.142878507797247,0.403635102150815,0.154046292381374,0.252718191296629,0.193577683881961,0.369037130032258,0.132169838290804,0.2313362169737,0.169235119692161,0.28110494589294,0.233034458854145,0.24057359975947,0.234221400662678,0.278195540687565,0.257064917903535,0.262774936199299,0.256223762923028,0.237641165064268,0.124507166589267,0.176878621482874,0.143671608267128,0.244243748782958,0.149063740228222,0.195859062944439,0.165955750021281
0.8,"none","med",0.4,0.245382955655458,0.0798324847586696,0.142372998134284,0.102415946078966,0.278083991340427,0.114048666857997,0.177109247467225,0.140071986641927,0.216054749796322,0.143675231674164,0.166079003782687,0.147792559507516,0.254759632565101,0.105268813539271,0.163317026338751,0.126121326817215,0.438196052893098,0.199030880620681,0.289315660545316,0.230702872500698,0.388042906362256,0.109478852028393,0.200790519203174,0.131757795981047,0.204823765128845,0.129549710730435,0.156049005411502,0.135204455788353,0.209566806697716,0.160588912203819,0.176037241410116,0.162658769061887,0.187554947806276,0.0632780584884302,0.122922166371576,0.0852801219805392,0.212081521917928,0.0979136590213413,0.14516854659556,0.113964342085927
0,"med","med",0,0.0848291611968659,0.0283986051518191,0.048983390255563,0.0353254256982887,0.0848510097571057,0.0314283184809043,0.0454005640158785,0.0348361565080197,0.148817458713805,0.0161437142736948,1.51757302142522,2.45911189044674,0.1424848284395,0.076701614445288,0.0948506295201213,0.0808377259608053,0.309109604167671,0.115324477116699,0.165188695227635,0.130013906031127,0.308511851574144,0.115324477116699,0.165309086084027,0.130013906031127,0.144568178052461,0.0149150534798586,0.0563318408980089,0.0251862807564616,0.299110063834038,0.275142412581903,0.28086340887737,0.278786909087412,0.230146987004407,0.193168799629656,0.201305740703058,0.196437967329917,0.248750380782246,0.18256280792112,0.222599898460182,0.205002589737182
0.2,"med","med",0,0.0917634810980646,0.0559635139352176,0.0737994771103756,0.0629701081391854,0.0933414285952041,0.074224488555975,0.0817629118562746,0.0756643061683146,0.1512668777774,0.145174657259938,0.14785649843037,0.146782809299566,0.0784474844000263,0.0283843837650502,0.0435716991915274,0.0324534505100538,0.208016910568564,0.116681308644938,0.139307427089916,0.121289656516034,0.207302651913724,0.0640301332115095,0.13085687636474,0.091445511308804,0.148619251465847,0.142653224056578,0.145593190490053,0.143581590815508,0.203903337507251,0.172424394194354,0.181542084987863,0.173560671667143,0.137349201662052,0.0973728157328878,0.109128008642345,0.09985985054446,0.154040193845399,0.0404181427255814,0.0717733069383556,0.0467151496531861
0.5,"med","med",0,0.127487767782112,0.044973122192163,0.079736259731902,0.0590848943935012,0.129558788907233,0.045853682192088,0.080821314053071,0.0595020037766453,0.184047062183899,0.0828440027246028,0.115538527135697,0.0943428703470669,0.104087316483043,0.0431529402899517,0.0608046736109272,0.0488196275588151,0.279865969918743,0.141828533234484,0.17713241517831,0.153840571102324,0.253559450203672,0.0431529402899517,0.0848480983210022,0.0488196275588151,0.182441369177376,0.086193058634898,0.116660553462927,0.0965918214809078,0.116638343326911,0.0776804237570159,0.089884662212194,0.0812043558597944,0.0783861677539983,0.0268691754601862,0.0449501053053226,0.0315690573312988,0.0806693439832248,0.0252726612202858,0.0470209769096932,0.0317778818482488
0.8,"med","med",0,0.103152758341724,0.0311632029043247,0.0571659589302004,0.0386305306210121,0.106153714607587,0.0312020005265556,0.0574327853159027,0.038653663023886,0.122471365451281,0.0441851142063134,0.0726206221288699,0.0519633600413676,0.124683183416243,0.0519569122203853,0.0776167515586672,0.058151714229701,0.260358006322037,0.110961919588781,0.165070874008526,0.124052019192906,0.210961882089486,0.0519569122203853,0.0776167515586672,0.058151714229701,0.122163111912631,0.0504833393850688,0.0763792803570332,0.0575645377886941,0.083089996628865,0.0372954814039145,0.0514239682950044,0.0417713886460016,0.0796114517545997,0.025831212843134,0.0456504483418914,0.0325926067791262,0.0808680560240798,0.0222192873315254,0.0422705089198382,0.029278543329146
0,"med","med",0.2,0.155757454537344,0.0753052818964728,0.105796648788267,0.081439763465353,0.170898386038404,0.126101068893214,0.135676227470577,0.124982584238245,0.639820545620943,1.30777935930564,1.70732579941623,0.837587896445645,0.224477623604707,0.124341872779548,0.157710631501673,0.140475164003017,0.327185247393414,0.121505114270756,0.199670199652175,0.145660442214435,0.327230640894725,0.132847073513313,0.204914812635131,0.15553977418193,0.186323130749136,0.105025451036042,0.140344442655666,0.119091481344509,0.352253985734368,0.336995300396532,0.340658700419919,0.33903077951011,0.276664682905249,0.237316455769127,0.245885547845539,0.241708191685923,0.290933363751474,0.176552219967005,0.239922247338016,0.212570083991416
0.2,"med","med",0.2,0.146808904936963,0.0774480113779966,0.108497375411743,0.0903510835011456,0.14960954057748,0.128714843949638,0.133833736967197,0.130304534357932,0.1663849807,0.566880390016156,0.112013742900505,0.0825426435131678,0.153087602787844,0.0914179772992872,0.118391698862281,0.0987729576423882,0.246440058848907,0.0970898821034582,0.157950807372411,0.111554573692709,0.251117719415108,0.115796404548745,0.173728336353928,0.1309479071031,0.160649414556078,0.0644463262168699,0.109039118228698,0.079866854284021,0.278520754161545,0.257961457833172,0.263526732396136,0.257875338781351,0.206625847856681,0.170278573117842,0.17979208024787,0.170470618559809,0.215142343597862,0.121643968719994,0.158279945593899,0.132520721046747
0.5,"med","med",0.2,0.172200688857633,0.133495953415202,0.149634736647865,0.142447630534685,0.181509244539316,0.156048393001964,0.160754108485572,0.160018022177605,0.179123112260786,0.0538415523111694,0.1000516360578,0.0698061241530317,0.151123734511826,0.0604331499421744,0.0926112062426405,0.0733452975524457,0.318869240399959,0.158844320974387,0.215253838386406,0.178889414166269,0.303565568929924,0.0640578135330942,0.148398869089264,0.0849062198855279,0.175013910540998,0.0595130798140315,0.100146344102908,0.0726321155644216,0.167385969598896,0.132279873168279,0.140395968721253,0.13395202342408,0.125512708620794,0.0441722570758085,0.0717484353431875,0.0531467500178234,0.133264173159942,0.0607393685611598,0.0915144020873003,0.0727299111660258
0.8,"med","med",0.2,0.1710477396232,0.0850471256439007,0.120495591294887,0.101820795099722,0.179114774041429,0.0863660489131087,0.124450838717424,0.103834881743739,0.151265543485501,0.0475773474999215,0.0812124512861597,0.0585127001662969,0.178068662151893,0.0782488838139496,0.118271825992486,0.0976219077203644,0.337635223958338,0.155953412925148,0.225173217864458,0.1858444864763,0.289270626105744,0.0782488838139496,0.126995486887998,0.0976219077203644,0.14708073243875,0.0535368420656316,0.0826499144308422,0.0642369112075731,0.120949105640795,0.0663484024475018,0.0811492171981937,0.0704447436228896,0.115336148217796,0.0523834709670318,0.0773150883619416,0.0634973170848901,0.129926366726293,0.0483514003447024,0.0837000923232888,0.0647788832226093
0,"med","med",0.4,0.318614132909307,0.271458866012478,0.278911594217939,0.272853222358154,0.372367630058265,0.389142157576952,0.365334142842314,0.38164710984825,0.379134188549103,1.67696319452929,0.342833542248613,0.892446089353834,0.342689581355138,0.14841584713184,0.223776966475637,0.173556451898301,0.580663169112828,0.198418256074231,0.334408759213937,0.248897170975227,0.572376982548269,0.201065422348915,0.328296100987011,0.248129900104334,0.374777522398392,0.327493000358722,0.333976521999596,0.332933246034561,0.416381892177493,0.386053507089801,0.394148375784509,0.388688205700807,0.312868934068635,0.23961517974566,0.254506735503872,0.245264167404466,0.337414631342433,0.241551068540884,0.282497177226717,0.255425627285209
0.2,"med","med",0.4,0.320687164565563,0.250857031884946,0.275918838463636,0.258017606383683,0.343407147917414,0.379562082456685,0.353104990298501,0.363006312372462,0.462450568065285,0.250102039551262,0.254826284576269,0.757485223582776,0.294476319797668,0.150522264567972,0.209816584931634,0.16974499396551,0.484163251800817,0.168344806605593,0.288265006810265,0.219732542005135,0.475540084048664,0.196104248515152,0.29119119093545,0.237794560387213,0.296885204061378,0.230646643088343,0.244869705674738,0.236177104937644,0.376120186418714,0.362288331119351,0.36478605967666,0.36275934456439,0.28573768989852,0.204616827718317,0.224185565653444,0.20930726485981,0.298427306647533,0.196122917688387,0.2436171649191,0.209965977698993
0.5,"med","med",0.4,0.284378365924317,0.248668060407507,0.267305082860159,0.261296851923599,0.299240140028156,0.338470239986916,0.314386113867354,0.336693437737247,0.241562356742631,0.139942283952667,0.158600624795494,0.144092924768286,0.265294089090076,0.101967649718543,0.160436137919904,0.128600805718944,0.463471575448959,0.175290012116324,0.273279464184247,0.217009525213519,0.441329510835643,0.120873910249128,0.252886932854293,0.172316285477465,0.231404791288298,0.120451443782345,0.145698122473406,0.127431020057653,0.281268119335954,0.242137178468304,0.246138249921292,0.243102584386152,0.224348404295727,0.0861539468738847,0.138111738766123,0.0998190516010113,0.233521173124511,0.12686524544002,0.176066001944821,0.149740741180699
0.8,"med","med",0.4,0.291581588936779,0.245749604976719,0.28140710166803,0.264275131435611,0.313281902728902,0.274965540505239,0.298378284060056,0.289191383800438,0.19408214910195,0.0762464761184514,0.117336360067604,0.64318348655692,0.271807081977003,0.110989378316822,0.17453972276954,0.138620548480527,0.48060512519174,0.219926208002441,0.315281397091736,0.262335925793022,0.44132626878897,0.112440963167998,0.229170361920877,0.146856770374326,0.186240050951272,0.065018993817535,0.110859176343614,0.079754355544574,0.19386791123304,0.139627251286571,0.153348060060931,0.14305390809649,0.178439065054897,0.0656504669213242,0.11605637336761,0.0861460975163043,0.210176661719369,0.0877813953399286,0.145984221805377,0.111151717157023
0,"high","med",0,0.0661707432850828,0.0219531563029926,0.0327225913579587,0.025458368854806,0.0669462600168124,0.0204855636244833,0.0325547502364634,0.0234378630450739,0.106804743536797,2.53705219693963,0.0427268604747876,1.12798324180278,0.139906078599288,0.0858334155436715,0.0930517883843099,0.09064594593119,0.32971548843155,0.153278228975063,0.20589671564507,0.161660197315539,0.329860289871008,0.153278228975063,0.20589671564507,0.161660197315539,0.103660675320031,0.00604815983246398,0.0413895002233191,0.0164099096504703,0.356825898662435,0.332558333546708,0.335969693519471,0.333282886679552,0.267434534376451,0.236103851620116,0.240301152925278,0.237762076513771,0.291081973135941,0.169218328062901,0.251131990396156,0.213834359035884
0.2,"high","med",0,0.101745802374008,0.0859639386480765,0.092598042669819,0.0875299320211395,0.0975649251044377,0.080454374528388,0.0888346260182536,0.0822040647791041,0.159781397670862,0.167968327888967,0.162321852638864,2.42900256383515,0.0827277834180997,0.0295596432420364,0.042301131359013,0.0337633677553923,0.232584312053608,0.140069057307403,0.16415320829042,0.149096596842093,0.232690933911456,0.0994106594646268,0.156243967580091,0.127053370437656,0.157506402826506,0.165244923083639,0.159726675089605,0.162464753483423,0.23628470551305,0.198801573083865,0.2075413824472,0.20138871457207,0.161873287955475,0.114808997425716,0.126936560401549,0.118314720708957,0.179220932967924,0.0458618607269436,0.0804114059762982,0.0527319654027102
0.5,"high","med",0,0.13844006142821,0.063191829402137,0.0976452169322398,0.0733063305734478,0.138598231485685,0.0621642659011017,0.0956169659056734,0.0721501354252069,0.565900090214808,0.108938420992438,0.999481437905228,0.119436410375023,0.109873164427344,0.0483323076457695,0.0647699170110585,0.0519590920629549,0.293601342153822,0.156753532074243,0.199171931188487,0.167287314457434,0.267837230216767,0.0483323076457695,0.103594133234538,0.0548990568274702,0.212490247569374,0.114113063247325,0.145190381781322,0.123308471936411,0.1242028334839,0.0843654668798614,0.0965968694896986,0.0891566320409141,0.0823048105013266,0.0280911054695524,0.0446449894199092,0.0345658564591515,0.0845865553666686,0.0256869540912475,0.0453622481575905,0.0328778129911868
0.8,"high","med",0,0.113523309396929,0.033907364787992,0.0649785884652859,0.0431196519762044,0.113659442318371,0.0338916474364719,0.0650553594926358,0.0431381044139409,0.136269909277185,0.0511703494900835,0.0804767573006538,0.0612363346052637,0.124506955384189,0.0541356965979709,0.0782632605394721,0.0619056111355541,0.265577609555616,0.118235512790228,0.169353809590426,0.131268968754109,0.216761683116349,0.0541356965979709,0.0806747139345719,0.0619056111355541,0.140756709933054,0.0587784364087502,0.086130035178663,0.0682429189508568,0.0854073769408329,0.0381563803410818,0.055976262444506,0.0436259155055629,0.0755338875707769,0.0258705192977909,0.0479661319004466,0.0331077677651885,0.0777445361565162,0.0218244053638074,0.0453200643539745,0.0308665041218727
0,"high","med",0.2,0.152654826509278,0.0879446545334843,0.101162854833797,0.0886890150415631,0.16684554466635,0.094991090440397,0.111628604382436,0.0970221332104558,0.16611837854535,0.866882157420271,0.104959013161514,3.19173961597363,0.216309851216664,0.123102500032114,0.155490756967808,0.133267450009299,0.382627357407014,0.139770983785994,0.223148958483786,0.169992160378445,0.382357239177669,0.146425204273759,0.227685744825223,0.175498736168813,0.163114262107332,0.0690218287786706,0.105305265004123,0.0815085960297022,0.384216331577682,0.375947520503629,0.377362828917381,0.377653043692436,0.291704924262746,0.268734070507584,0.274612543872871,0.272095638579339,0.304408879838289,0.182727126501858,0.254151326853565,0.20756308249929
0.2,"high","med",0.2,0.145733595600251,0.118559523096176,0.125743949449895,0.121055805883025,0.145852366865416,0.124404916322532,0.131812651677474,0.128151913437866,0.163864602908113,3.38143102166322,0.120369320877586,0.0927461655319313,0.148362696431808,0.0853796891821535,0.109379689688569,0.0925045795166909,0.266539356299808,0.115943227034296,0.180317126649396,0.134046123597862,0.271464554256378,0.125391122400063,0.192352055168521,0.145862723436715,0.159818921568668,0.0824283803284548,0.117318952555724,0.089103396235717,0.297187008092243,0.270811218413034,0.274250082857202,0.271280521267883,0.218622635217566,0.177728595998103,0.181317029182928,0.177394160480679,0.229310253017672,0.118132336328585,0.154573100296785,0.128251699686226
0.5,"high","med",0.2,0.18212974498555,0.178082086354,0.181485046939883,0.177975921632064,0.186068662825515,0.178380061263083,0.177805930441281,0.177863708046902,0.204700294214035,0.0715213254325488,0.124527431393233,0.0909173933381971,0.150102069463294,0.0628739722510376,0.0961487990501192,0.0759447663884513,0.330772369235711,0.171373583725673,0.2307740643326,0.192518893036529,0.317639712711715,0.0644045340709197,0.161678179173786,0.0908267225983733,0.201570323334228,0.081538659143276,0.126826176046369,0.0957473393259148,0.17480206449659,0.136624925191423,0.142574263998999,0.137257131724671,0.129926249294977,0.0444414121764165,0.0737143160237495,0.0553894439185101,0.13452592992413,0.0617852730517039,0.0933839815373954,0.0736584310114925
0.8,"high","med",0.2,0.198007881459118,0.104436695495091,0.145281999478112,0.121266716464863,0.201938445647735,0.103914594671753,0.146546486553431,0.121720784186674,0.158811647072798,0.0557531229671062,0.091986459829233,1.21242077993969,0.185062009055179,0.0853582504879679,0.121029751285426,0.0980697205842422,0.355138171557925,0.16944581775584,0.231100319297594,0.191719856761874,0.308666270367312,0.0853582504879679,0.131729217873057,0.0980697205842422,0.159157301989655,0.0648909749583223,0.0977059138231671,0.0760681449772895,0.121599834340156,0.0668691729038619,0.0801277115208105,0.0722879514680514,0.119937793905422,0.0564536001399795,0.0804410138692452,0.0645677126548405,0.132061727790789,0.0515643285186382,0.0845210135166675,0.0637699411202786
0,"high","med",0.4,0.322784886778906,0.322616718996089,0.31122586161823,0.32422898047431,0.340488676093528,0.357043226724717,0.348414090300626,0.359956874729422,1.94653314867589,0.743080956918586,0.554507113501404,0.573743938866146,0.324583703753982,0.141272546148395,0.20441579839827,0.169378188419694,0.584124724863578,0.224038836569064,0.367694155736164,0.280484925325652,0.580414678872183,0.225444992850309,0.365414166137835,0.279755192832879,0.33078839417759,0.270106267588144,0.28986229631058,0.279786238571795,0.432094960670766,0.406198065735543,0.414053394926104,0.408286390336973,0.317093889604432,0.258879983908855,0.26986450892918,0.262222581666858,0.337693252231885,0.238711108970331,0.280237793323931,0.25895827483573
0.2,"high","med",0.4,0.327031739953431,0.323611199556543,0.324816068852692,0.327381688302322,0.331025007225963,0.366104141612161,0.34737431824344,0.365676480100472,0.524564883806821,0.201666559124905,0.217147025438013,0.201048926459169,0.30019092565445,0.141585217019461,0.197880710111071,0.155698752225851,0.50914855591533,0.179510805830229,0.308262262043005,0.237444500890497,0.502815456759354,0.202701435876908,0.311910665562956,0.250067416212355,0.263320035709461,0.180308196272441,0.202923796408326,0.183625118469264,0.385567436323865,0.366858237167434,0.371339921966758,0.366661600871466,0.290086580522021,0.208911997756536,0.218655373342344,0.209081089937154,0.299013761321505,0.189419740661402,0.230081695781712,0.203360594786222
0.5,"high","med",0.4,0.296095190389616,0.353973031193109,0.318468558866809,0.330801524025525,0.297710181478917,0.382051114261687,0.330540122079417,0.354627335253125,0.22043041375121,0.696688982308551,0.143558417393617,0.117554389800844,0.245336041039888,0.0976976365467004,0.166887843056039,0.129687185623275,0.455386759333061,0.193691267882935,0.301079969480471,0.237578503160447,0.437138223684312,0.129754252486816,0.273119210761101,0.188117395075508,0.210370843853796,0.0842704549632795,0.13226194317971,0.101475025293153,0.261371598791715,0.237106303443276,0.245662645302979,0.241350444958716,0.205248835862217,0.0754089441953309,0.133156215450525,0.0940129890487573,0.212631615105042,0.118048111121222,0.178092331580179,0.151091659050026
0.8,"high","med",0.4,0.342757794874028,0.334023810205178,0.329486505189769,0.324112730719891,0.354515970973142,0.337077572745803,0.330543447700462,0.326689450785193,0.19853655457418,0.0636396059940466,0.110293181113009,0.0767715041567927,0.278114009660685,0.113307400301431,0.172089046571535,0.138681518294163,0.503508955493394,0.225061461972815,0.322553038980586,0.263983805192819,0.462373346641117,0.115229570471104,0.229989589482196,0.147243337009929,0.195308552004904,0.0589297198670317,0.104894448099735,0.0725406192474449,0.188395159073729,0.131917666203471,0.14732128649909,0.134213365379014,0.179097942586173,0.0761876109938421,0.115428955374452,0.0874810499438034,0.216908864723555,0.0860984609814701,0.137929708200553,0.109324069369451
0,"none","high",0,0.197842222266454,0.131008483353729,0.151375427109221,0.136678213608778,0.23525433506707,0.0771870743356413,0.101142204048399,0.0812696582427802,0.21448704241782,0.0774883267449051,0.131127200255037,0.0968818206927303,0.20130952358354,0.145223294859162,0.159171816625771,0.148322762251882,0.197755583594936,0.0407462759784721,0.088256923257443,0.0565029563142991,0.195967102128705,0.0502207579913717,0.0922383164055199,0.0635495291662495,0.208625295091935,0.0796338735018516,0.131090992554193,0.0980217731030056,0.378065008517745,0.349983113289568,0.358406033935801,0.350702635703146,0.301672115922111,0.247360800465254,0.260225556026641,0.249340895713196,0.327438213422844,0.137885794695922,0.264703171196608,0.195736624997584
0.2,"none","high",0,0.0746241540300866,0.0224987626644956,0.0410324229183723,0.0278407808445115,0.0731885064486675,0.0206420495096762,0.0394433124690596,0.0266096196180984,0.114524609686291,0.0347084938494441,0.0679291512463162,0.0437035812796576,0.0686275479796108,0.0287896440655936,0.0413738278771331,0.0327509951798039,0.134875729621077,0.0968263923939484,0.104489114151443,0.0995215139238233,0.135076522514767,0.0292918380017697,0.0754992534290909,0.0408736669164545,0.112450807322275,0.0327619645628673,0.0655320138729075,0.0417863435146535,0.186722109785894,0.150432217252603,0.163169484657893,0.152846763800737,0.121769057760857,0.0784160231577243,0.0907602385688522,0.0815004024771963,0.110097581817775,0.0306716516502972,0.0504307130422499,0.0361913498064736
0.5,"none","high",0,0.0791362269901121,0.0201392949630339,0.0394354430181389,0.026128465260472,0.0817787462087268,0.0203109330563025,0.0408413134431458,0.0262471301445374,0.100392328584451,0.0277968612172932,0.0512903084657421,0.0347841857615184,0.0824681750684001,0.0357415819253326,0.0490368420964332,0.0396411853079923,0.216730590867946,0.128684136095039,0.155773739128513,0.138014088244237,0.180788084962281,0.0357415819253326,0.0579480305048652,0.0396411853079923,0.0957665462577343,0.0271266315481708,0.0494939711655278,0.0334898175032923,0.105810628958487,0.0661285511444629,0.0780614977704429,0.0700663118073992,0.0716858651636856,0.0223488027831349,0.037812429657986,0.026132390581315,0.0718094116886764,0.0226532014301363,0.038695560630143,0.0273564768925891
0.8,"none","high",0,0.0845466741934129,0.0222499089102693,0.0409439330006579,0.0292932161436012,0.0848807044640432,0.0222954355523167,0.0410730554030552,0.0293455535434232,0.0959478246877999,0.026671875467244,0.0503671731655874,0.0361473406902708,0.112745747826373,0.0485576600017196,0.0667399304878692,0.0530095490722939,0.24814933354471,0.107780735297729,0.147439254117025,0.117322534339616,0.198551803226374,0.0485576600017196,0.0667399304878692,0.0530095490722939,0.0927109527830741,0.0271808724078247,0.0495940492187657,0.0362013270472963,0.0853091451252701,0.036061706360878,0.0512284009627295,0.0433305958187602,0.0745077826223259,0.0240972773281981,0.0396975496145543,0.0304125667184387,0.073476082456588,0.0211919374607972,0.0395023518311736,0.0291437711804941
