"condition","k","k.label","delta","delta.label","qrpEnv","qrp.label","selProp","selProp.label","tau","tau.label","method","meanEst","meanEst.pos","ME","RMSE","ME.pos","RMSE.pos","MAD","perc2.5","perc97.5","perc2.5.pos","perc97.5.pos","coverage","coverage.pos","n.ci","consisZero.rate","consisZero.rate.pos","H0.reject.rate","H0.reject.pos.rate","H0.reject.wrongSign.rate","n.p.values","n.validEstimates"
306,30,"k = 30",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","reMA",0.0195059944077777,0.0445103039591851,0.0195059944077777,0.0871378974577077,0.0445103039591851,0.0716060330760106,0.0695146135105925,-0.143910717084102,0.18894823209904,0,0.18894823209904,0.929,0.903171953255426,1000,0.929,0.942,0.071,0.058,0.013,1000,1000
306,30,"k = 30",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","TF",-0.00881804870889048,0.0313935010088325,-0.00881804870889048,0.0919115503906725,0.0313935010088325,0.0588291135837868,0.0716050507265555,-0.201313581192887,0.179985835826993,0,0.179985835826993,0.918,0.926778242677824,1000,0.918,0.965,0.082,0.035,0.047,1000,1000
306,30,"k = 30",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PET.lm",-0.220073890755525,0.0544521047312159,-0.220073890755525,0.409671290945016,0.0544521047312159,0.144222865267569,0.328978100217957,-0.877922028559327,0.44273059623343,0,0.44273059623343,0.812,0.9272030651341,1000,0.812,0.981,0.188,0.019,0.169,1000,1000
306,30,"k = 30",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PEESE.lm",-0.114588480988008,0.0281701119128954,-0.114588480988008,0.21289257062202,0.0281701119128954,0.0747453012802039,0.170928704813799,-0.471441013924004,0.245363392919668,0,0.245363392919668,0.83,0.931451612903226,1000,0.83,0.983,0.17,0.017,0.153,1000,1000
306,30,"k = 30",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PET.rma",-0.29389974612933,0.0323825345863749,-0.29389974612933,0.435226978108369,0.0323825345863749,0.105282022597077,0.35866481530208,-0.90949950676397,0.364353783464189,0,0.364353783464189,0.788,0.971098265895954,1000,0.788,0.995,0.212,0.005,0.207,1000,1000
306,30,"k = 30",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PEESE.rma",-0.132075598108149,0.0202522101530681,-0.132075598108149,0.211728475457709,0.0202522101530681,0.0589127112032635,0.172580018414285,-0.475666686809761,0.214635067283672,0,0.214635067283672,0.836,0.986046511627907,1000,0.836,0.997,0.164,0.003,0.161,1000,1000
306,30,"k = 30",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PETPEESE.lm",-0.227964942337204,0.0465610531495371,-0.227964942337204,0.39983992394585,0.0465610531495371,0.113320929322232,0.321087048636278,-0.877922028559327,0.365844737120262,0,0.365844737120262,0.816,0.942528735632184,1000,0.816,0.985,0.184,0.015,0.169,1000,1000
306,30,"k = 30",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PETPEESE.rma",-0.298291483610361,0.0279907971053447,-0.298291483610361,0.430711023037,0.0279907971053447,0.0846980942782549,0.35427307782105,-0.90949950676397,0.30260181281866,0,0.30260181281866,0.792,0.994219653179191,1000,0.792,0.999,0.208,0.001,0.207,1000,1000
306,30,"k = 30",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.747720364741641,NA,987,0
306,30,"k = 30",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","pcurve.hack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.00202634245187437,NA,987,0
306,30,"k = 30",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.038500506585613,NA,987,0
306,30,"k = 30",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","pcurve",0.32037495746386,0.346336491003432,0.32037495746386,0.414437902278537,0.346336491003432,0.39229570948056,0.372298024543004,-0.398889767330753,0.662379366816787,0,0.662379366816787,NA,NA,0,NA,NA,NA,NA,NA,0,987
306,30,"k = 30",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","puniform",0.324178438125922,0.34503122796248,0.324178438125922,0.411504937176788,0.34503122796248,0.388998045935357,0.365884017799039,-0.250394701657429,0.66634690497262,0,0.66634690497262,0.552178318135765,0.513215859030837,987,0.552178318135765,0.552178318135765,NA,0.444782168186424,NA,987,987
306,30,"k = 30",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","3PSM",-0.0982419461299586,0.0140589149920553,-0.0982419461299586,0.151128998694935,0.0140589149920553,0.0449261163241442,0.126359776114069,-0.311456066744774,0.142805840829956,0,0.142805840829956,0.764,0.988888888888889,1000,0.764,0.998,0.236,0.002,0.234,1000,1000
307,60,"k = 60",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","reMA",0.017973501944517,0.0343885223644106,0.017973501944517,0.0631136770184056,0.0343885223644106,0.0533593245671664,0.0508035427843041,-0.101635946623475,0.132894510569468,0,0.132894510569468,0.917,0.897727272727273,1000,0.917,0.937,0.083,0.063,0.02,1000,1000
307,60,"k = 60",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","TF",-0.0308264391276756,0.0147815883623537,-0.0308264391276756,0.0765648245368407,0.0147815883623537,0.0329120925549237,0.0603896158523831,-0.178819879002187,0.1011897070982,0,0.1011897070982,0.876,0.937313432835821,1000,0.876,0.979,0.124,0.021,0.103,1000,1000
307,60,"k = 60",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PET.lm",-0.222702652755787,0.0279737102131937,-0.222702652755787,0.335623005980455,0.0279737102131937,0.0826740784539367,0.278650073182175,-0.701677920167637,0.269214002229005,0,0.269214002229005,0.709,0.956043956043956,1000,0.709,0.992,0.291,0.008,0.283,1000,1000
307,60,"k = 60",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PEESE.lm",-0.11860698635287,0.0125152651954631,-0.11860698635287,0.173718571785706,0.0125152651954631,0.0390800884885958,0.143637516743796,-0.371939094388017,0.126772824708361,0,0.126772824708361,0.729,0.97752808988764,1000,0.729,0.996,0.271,0.004,0.267,1000,1000
307,60,"k = 60",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PET.rma",-0.307091643981045,0.00795998925991006,-0.307091643981045,0.375674878466689,0.00795998925991006,0.0354328138840231,0.323011622500866,-0.748511516602571,0.132310471033163,0,0.132310471033163,0.638,1,1000,0.638,1,0.362,0,0.362,1000,1000
307,60,"k = 60",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PEESE.rma",-0.135045440531737,0.00631859177431403,-0.135045440531737,0.174765092053469,0.00631859177431403,0.0242478977576528,0.147682624080365,-0.36179087739373,0.0908939621286665,0,0.0908939621286665,0.73,0.990291262135922,1000,0.73,0.999,0.27,0.001,0.269,1000,1000
307,60,"k = 60",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PETPEESE.lm",-0.225556219545355,0.0251201434236266,-0.225556219545355,0.332739882061571,0.0251201434236266,0.0700573352276507,0.275796506392608,-0.701677920167637,0.248669864421522,0,0.248669864421522,0.713,0.978021978021978,1000,0.713,0.996,0.287,0.004,0.283,1000,1000
307,60,"k = 60",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PETPEESE.rma",-0.307325176163778,0.00772645707717738,-0.307325176163778,0.375534769121775,0.00772645707717738,0.0339150823104296,0.322778090318133,-0.748511516602571,0.122288406258677,0,0.122288406258677,0.638,1,1000,0.638,1,0.362,0,0.362,1000,1000
307,60,"k = 60",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.91,NA,1000,0
307,60,"k = 60",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","pcurve.hack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,1000,0
307,60,"k = 60",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.023,NA,1000,0
307,60,"k = 60",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","pcurve",0.345639269112307,0.350694043404845,0.345639269112307,0.381271656607435,0.350694043404845,0.376306038150599,0.355748817697384,0.0192059045453203,0.597140194124314,0.0192059045453203,0.597140194124314,NA,NA,0,NA,NA,NA,NA,NA,0,1000
307,60,"k = 60",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","puniform",0.342926284128123,0.344502849046561,0.342926284128123,0.369504955927619,0.344502849046561,0.369232679893854,0.346079413964999,0.0168766913886027,0.577493891541477,0.0168766913886027,0.577493891541477,0.342,0.32719836400818,1000,0.342,0.342,NA,0.657,NA,1000,1000
307,60,"k = 60",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","3PSM",-0.1021111015585,0.00459591467501127,-0.1021111015585,0.129880497077052,0.00459591467501127,0.0181878047673076,0.111302930908523,-0.24567208839184,0.0607459706415165,0,0.0607459706415165,0.674,1,1000,0.674,1,0.326,0,0.326,1000,1000
308,100,"k = 100",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","reMA",0.0170975542034475,0.0283275586159343,0.0170975542034475,0.0496010666611839,0.0283275586159343,0.0433703873815141,0.039557563028421,-0.0751146548714553,0.109710241383376,0,0.109710241383376,0.927,0.901716068642746,1000,0.927,0.937,0.073,0.063,0.01,1000,1000
308,100,"k = 100",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","TF",-0.0440080394056669,0.00818298049221693,-0.0440080394056669,0.0751125130746252,0.00818298049221693,0.0224812901585797,0.0603740003901008,-0.165837039444813,0.0782408342797097,0,0.0782408342797097,0.765,0.931034482758621,1000,0.765,0.984,0.235,0.016,0.219,1000,1000
308,100,"k = 100",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PET.lm",-0.218206893523908,0.0129814880955915,-0.218206893523908,0.28951132150483,0.0129814880955915,0.046922096418906,0.244169869715091,-0.575416347656298,0.158469179166723,0,0.158469179166723,0.626,0.969230769230769,1000,0.626,0.996,0.374,0.004,0.37,1000,1000
308,100,"k = 100",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PEESE.lm",-0.118394685660521,0.00499283339420267,-0.118394685660521,0.151838439384667,0.00499283339420267,0.0208444869142832,0.128380352448926,-0.297021002640481,0.0702136965804807,0,0.0702136965804807,0.632,0.97029702970297,1000,0.632,0.997,0.368,0.003,0.365,1000,1000
308,100,"k = 100",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PET.rma",-0.307071648208648,0.00220906559800576,-0.307071648208648,0.347297571052185,0.00220906559800576,0.0161697953442374,0.31148977940466,-0.618108996842012,0.0190349997568133,0,0.0190349997568133,0.482,1,1000,0.482,1,0.518,0,0.518,1000,1000
308,100,"k = 100",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PEESE.rma",-0.135641274372668,0.00204777976678925,-0.135641274372668,0.159272123521061,0.00204777976678925,0.0126496688007502,0.139736833906247,-0.295408916744576,0.0291446888261673,0,0.0291446888261673,0.589,0.962264150943396,1000,0.589,0.998,0.411,0.002,0.409,1000,1000
308,100,"k = 100",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PETPEESE.lm",-0.220143296004906,0.0110450856145938,-0.220143296004906,0.288101603504569,0.0110450856145938,0.0372479770561561,0.242233467234093,-0.575416347656298,0.135577938459144,0,0.135577938459144,0.627,0.976923076923077,1000,0.627,0.997,0.373,0.003,0.37,1000,1000
308,100,"k = 100",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PETPEESE.rma",-0.307071648208648,0.00220906559800576,-0.307071648208648,0.347297571052185,0.00220906559800576,0.0161697953442374,0.31148977940466,-0.618108996842012,0.0190349997568133,0,0.0190349997568133,0.482,1,1000,0.482,1,0.518,0,0.518,1000,1000
308,100,"k = 100",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.972,NA,1000,0
308,100,"k = 100",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","pcurve.hack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,1000,0
308,100,"k = 100",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.016,NA,1000,0
308,100,"k = 100",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","pcurve",0.353723135513627,0.354338120395014,0.353723135513627,0.370944957333548,0.354338120395014,0.370478499255047,0.354953105276401,0.105251612095024,0.540673769548395,0.105251612095024,0.540673769548395,NA,NA,0,NA,NA,NA,NA,NA,0,1000
308,100,"k = 100",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","puniform",0.343631501532881,0.34413970862891,0.343631501532881,0.360166919525441,0.34413970862891,0.36000114022471,0.344647915724939,0.0927429300681702,0.524991847272234,0.0927429300681702,0.524991847272234,0.181,0.176884422110553,1000,0.181,0.181,NA,0.817,NA,1000,1000
308,100,"k = 100",0,"delta = 0","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","3PSM",-0.102605758542366,0.00169260860359351,-0.102605758542366,0.119836121578515,0.00169260860359351,0.0106629870287824,0.105990975749553,-0.215914594147347,0.0250934065100084,0,0.0250934065100084,0.55,0.982142857142857,1000,0.55,0.999,0.45,0.001,0.449,1000,1000
309,10,"k = 10",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","reMA",0.222380940496609,0.226410308373195,0.0223809404966094,0.145083789179925,0.0264103083731947,0.13796826440304,0.116057516105025,-0.0673032846071683,0.512280406285133,0,0.512280406285133,0.918,0.940362087326944,1000,0.625,0.626,0.375,0.374,0.001,1000,1000
309,10,"k = 10",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","TF",0.193913357645476,0.199794513272308,-0.00608664235452439,0.14197512835201,-0.000205486727692254,0.130962225764271,0.112634775629312,-0.0842547571500904,0.47784156439995,0,0.47784156439995,0.927,0.95947426067908,1000,0.687,0.688,0.313,0.312,0.001,1000,1000
309,10,"k = 10",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PET.lm",-0.123887249237735,0.186124375947033,-0.323887249237735,0.700097317614652,-0.0138756240529668,0.338309100618495,0.559429597248762,-1.34379980978715,1.239124450694,0,1.239124450694,0.855,0.941747572815534,1000,0.9,0.962,0.1,0.038,0.062,1000,1000
309,10,"k = 10",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PEESE.lm",0.0401966604382264,0.148565664949552,-0.159803339561774,0.362909052216458,-0.051434335050448,0.217812430603173,0.288267980725442,-0.583680577537104,0.743866843622979,0,0.743866843622979,0.865,0.961325966850829,1000,0.906,0.937,0.094,0.063,0.031,1000,1000
309,10,"k = 10",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PET.rma",-0.172875867135715,0.150002891886404,-0.372875867135715,0.687258842495641,-0.0499971081135961,0.305027316004183,0.55420949744651,-1.24984276349454,1.02308712782506,0,1.02308712782506,0.822,0.940845070422535,1000,0.879,0.966,0.121,0.034,0.087,1000,1000
309,10,"k = 10",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PEESE.rma",0.0279600731914567,0.131194817367657,-0.172039926808543,0.346409543218665,-0.0688051826323434,0.202280503936412,0.274340399187501,-0.555219022461757,0.641291356791273,0,0.641291356791273,0.861,0.973977695167286,1000,0.899,0.942,0.101,0.058,0.043,1000,1000
309,10,"k = 10",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PETPEESE.lm",-0.146591453724316,0.163420171460452,-0.346591453724316,0.672544409911364,-0.0365798285395479,0.276826257304269,0.536725392762181,-1.34379980978715,0.918325558592537,0,0.918325558592537,0.859,0.951456310679612,1000,0.885,0.947,0.115,0.053,0.062,1000,1000
309,10,"k = 10",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PETPEESE.rma",-0.19346214307635,0.129416615945769,-0.39346214307635,0.662606638014254,-0.0705833840542312,0.244467796776632,0.533623221505875,-1.24984276349454,0.760801939252471,0,0.760801939252471,0.829,0.96056338028169,1000,0.874,0.961,0.126,0.039,0.087,1000,1000
309,10,"k = 10",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.768901569186876,NA,701,0
309,10,"k = 10",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","pcurve.hack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.00285306704707561,NA,701,0
309,10,"k = 10",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.0185449358059914,NA,701,0
309,10,"k = 10",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","pcurve",0.404078590913012,0.4322158760929,0.204078590913012,0.381264402376573,0.2322158760929,0.333592054664085,0.315772962069083,-0.382991123911768,0.838505119764225,0,0.838505119764225,NA,NA,0,NA,NA,NA,NA,NA,0,701
309,10,"k = 10",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","puniform",0.412863151995225,0.436592805285201,0.212863151995225,0.382824967607211,0.236592805285201,0.329028717940412,0.308027877433203,-0.272990808271714,0.833449768018585,0,0.833449768018585,0.730385164051355,0.718844984802432,701,0.532097004279601,0.533523537803138,NA,0.46077032810271,NA,701,701
309,10,"k = 10",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","3PSM",0.0786720485279689,0.128947106817602,-0.121327951472031,0.248815595755022,-0.0710528931823983,0.177051119369407,0.207304701901365,-0.305834485118796,0.532311947865755,0,0.532311947865755,0.787298387096774,0.957654723127036,992,0.901209677419355,0.942540322580645,0.0987903225806452,0.0574596774193548,0.0413306451612903,992,992
310,30,"k = 30",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","reMA",0.22630969953152,0.226372389835198,0.02630969953152,0.0873851487273228,0.0263723898351978,0.0872230237854223,0.0709256205543508,0.0677836151975209,0.393316470405324,0.0677836151975209,0.393316470405324,0.929,0.930861723446894,1000,0.22,0.22,0.78,0.78,0,1000,1000
310,30,"k = 30",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","TF",0.169068107808651,0.170351568040396,-0.0309318921913485,0.0955438471346676,-0.0296484319596039,0.092358328333578,0.0756791618910179,-0.00854215431014496,0.352112097687488,0,0.352112097687488,0.919,0.946336429308566,1000,0.466,0.466,0.534,0.534,0,1000,1000
310,30,"k = 30",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PET.lm",-0.110948100163474,0.097710941717832,-0.310948100163474,0.481853679729542,-0.102289058282168,0.205891375678977,0.393870212247744,-0.822199292899542,0.584729188362222,0,0.584729188362222,0.724,0.966942148760331,1000,0.836,0.959,0.164,0.041,0.123,1000,1000
310,30,"k = 30",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PEESE.lm",0.0398626957619964,0.0969857421647378,-0.160137304238004,0.249504960871689,-0.103014257835262,0.161717582049156,0.202518185919438,-0.333859604989645,0.421084428143909,0,0.421084428143909,0.729,0.983079526226734,1000,0.852,0.903,0.148,0.097,0.051,1000,1000
310,30,"k = 30",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PET.rma",-0.19424073118385,0.0456103917440192,-0.39424073118385,0.496706385590051,-0.154389608255981,0.192609029248014,0.42224103053199,-0.808341716162163,0.386697196902688,0,0.386697196902688,0.694,0.98443579766537,1000,0.873,0.99,0.127,0.01,0.117,1000,1000
310,30,"k = 30",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PEESE.rma",0.025300147415458,0.075132393193761,-0.174699852584542,0.235307158688003,-0.124867606806239,0.159489188130002,0.194341984633366,-0.305187328342984,0.329736580298385,0,0.329736580298385,0.774,0.996503496503496,1000,0.92,0.946,0.08,0.054,0.026,1000,1000
310,30,"k = 30",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PETPEESE.lm",-0.123809584945256,0.0848494569360503,-0.323809584945256,0.472691902477312,-0.11515054306395,0.183428254578465,0.381035276958475,-0.822199292899542,0.448905188026593,0,0.448905188026593,0.726,0.972451790633609,1000,0.819,0.942,0.181,0.058,0.123,1000,1000
310,30,"k = 30",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PETPEESE.rma",-0.198031076117468,0.0418200468104013,-0.398031076117468,0.493959449958922,-0.158179953189599,0.185410201622378,0.418450685598372,-0.808341716162163,0.356767027448327,0,0.356767027448327,0.697,0.996108949416342,1000,0.866,0.983,0.134,0.017,0.117,1000,1000
310,30,"k = 30",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.956,NA,1000,0
310,30,"k = 30",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","pcurve.hack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.001,NA,1000,0
310,30,"k = 30",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.006,NA,1000,0
310,30,"k = 30",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","pcurve",0.455733025269802,0.457459936346371,0.255733025269802,0.300639465307097,0.257459936346371,0.298025739439431,0.268702957626616,0.127594609102674,0.725959160905508,0.127594609102674,0.725959160905508,NA,NA,0,NA,NA,NA,NA,NA,0,1000
310,30,"k = 30",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","puniform",0.447100091268323,0.449187061385488,0.247100091268323,0.292331686358351,0.249187061385488,0.289426960315519,0.260685972351796,0.131079556883694,0.708677573327666,0.131079556883694,0.708677573327666,0.489,0.485858585858586,1000,0.234,0.234,NA,0.759,NA,1000,1000
310,30,"k = 30",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","3PSM",0.0784648790591397,0.0982832928878446,-0.12153512094086,0.176055421379367,-0.101716707112155,0.144037625660808,0.147112325499883,-0.158641081901102,0.347457716334183,0,0.347457716334183,0.768,0.974965229485396,1000,0.91,0.922,0.09,0.078,0.012,1000,1000
311,60,"k = 60",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","reMA",0.225381308592157,0.225381308592157,0.0253813085921566,0.0653580982010461,0.0253813085921566,0.0653580982010461,0.052286928438461,0.109388183228847,0.339083704745517,0.109388183228847,0.339083704745517,0.911,0.911,1000,0.034,0.034,0.966,0.966,0,1000,1000
311,60,"k = 60",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","TF",0.13416165852815,0.134673368250387,-0.0658383414718496,0.0963207034854561,-0.0653266317496131,0.095112843467681,0.0800451113999934,0.000967340701534366,0.272625976251866,0.000967340701534366,0.272625976251866,0.762,0.779938587512794,1000,0.418,0.418,0.582,0.582,0,1000,1000
311,60,"k = 60",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PET.lm",-0.104475248415505,0.0536007737182484,-0.304475248415505,0.391589365702956,-0.146399226281752,0.182974569029554,0.332157994954123,-0.624026959644304,0.405229462159711,0,0.405229462159711,0.587,0.984662576687117,1000,0.822,0.967,0.178,0.033,0.145,1000,1000
311,60,"k = 60",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PEESE.lm",0.041149286581846,0.0725112272431459,-0.158850713418154,0.202276703014834,-0.127488772756854,0.154220507252349,0.17119088119091,-0.215920521796567,0.298282788190811,0,0.298282788190811,0.596,0.907790143084261,1000,0.864,0.901,0.136,0.099,0.037,1000,1000
311,60,"k = 60",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PET.rma",-0.188379568896299,0.0170900593459338,-0.388379568896299,0.435169007225367,-0.182909940654066,0.191056738302301,0.392769469495158,-0.582058206257118,0.184115953943769,0,0.184115953943769,0.492,1,1000,0.83,0.996,0.17,0.004,0.166,1000,1000
311,60,"k = 60",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PEESE.rma",0.0310949689476994,0.0583275779163861,-0.168905031052301,0.198004010546329,-0.141672422083614,0.157931483432868,0.173520884194023,-0.175501711480079,0.227812273883174,0,0.227812273883174,0.629,0.944356120826709,1000,0.941,0.956,0.059,0.044,0.015,1000,1000
311,60,"k = 60",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PETPEESE.lm",-0.110387285161817,0.0476887369719367,-0.310387285161817,0.389019938439765,-0.152311263028063,0.177409058628882,0.326312469630085,-0.624026959644304,0.307237706607178,0,0.307237706607178,0.587,0.984662576687117,1000,0.804,0.949,0.196,0.051,0.145,1000,1000
311,60,"k = 60",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","PETPEESE.rma",-0.188755252121383,0.0167143761208498,-0.388755252121383,0.434975616519989,-0.18328562387915,0.190615842385009,0.392393786270074,-0.582058206257118,0.184115953943769,0,0.184115953943769,0.492,1,1000,0.827,0.993,0.173,0.007,0.166,1000,1000
311,60,"k = 60",0.2,"delta = 0.2","med","QRP = med",0,"selProp = 0",0.4,"tau = 0.4","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.999,NA,1000,0
