"","condition","k","k.label","delta","delta.label","qrpEnv","qrp.label","selProp","selProp.label","tau","tau.label","method","meanEst","ME","RMSE","MAD","perc2.5","perc97.5","coverage","consisZero"
"344",224,100,"k = 100",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PET.lm",0.277692424918506,-0.522307575081494,0.604503081518516,0.530590010264852,-0.327418015741691,0.844652485226424,0.409,0.686
"345",224,100,"k = 100",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PEESE.lm",0.501739655301589,-0.298260344698411,0.33801181904974,0.301527378007056,0.178846812182636,0.788585529569575,0.365,0.069
"346",224,100,"k = 100",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PETPEESE.lm",0.300799675654024,-0.499200324345976,0.587969749848897,0.50246735765462,-0.306295980334381,0.788585529569575,0.399,0.693
"347",224,100,"k = 100",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
"348",224,100,"k = 100",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
"349",224,100,"k = 100",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.792469497525421,-0.00753050247457935,0.0881242046749579,0.0257951947437995,0.746752801026749,0.848616849615963,NA,NA
"350",224,100,"k = 100",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.797459431808958,-0.00254056819104219,0.0254394329211059,0.0201609207210617,0.746413862581129,0.850344563447701,0.838,0
"351",224,100,"k = 100",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.799654928572705,-0.000345071427295053,0.0230821134006674,0.018190990517781,0.755050061123592,0.844447604228366,0.936,0
"352",224,100,"k = 100",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",0.799067272796259,-0.000932727203740981,0.0239945477009468,0.0189933081207535,0.753519623779123,0.845789020747715,0.94,0
"353",225,10,"k = 10",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","reMA",0.183182184325725,0.183182184325725,0.190127465550836,0.183182184325725,0.0846631713899529,0.288537442785296,0.237,0.237
"354",225,10,"k = 10",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","TF",0.152867212626703,0.152867212626703,0.164003151448393,0.1529267202992,0.0440294871952474,0.286627080123826,0.406,0.406
"355",225,10,"k = 10",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PET.lm",-0.654374823996194,-0.654374823996194,1.13366781265916,0.827757908368404,-2.80768363241711,0.81319864105889,0.874,0.874
"356",225,10,"k = 10",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PEESE.lm",-0.244236626914755,-0.244236626914755,0.530547432711393,0.380208818000655,-1.31942457992694,0.512217151795079,0.895,0.895
"357",225,10,"k = 10",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PETPEESE.lm",-0.525840109507818,-0.525840109507818,0.897949117304339,0.693356888180942,-2.16358301783567,0.805672458118326,0.901,0.901
"358",225,10,"k = 10",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
"359",225,10,"k = 10",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
"360",225,10,"k = 10",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.16675084433023,0.16675084433023,0.222450429072134,0.200326921419484,-0.218682750845825,0.34635671420925,NA,NA
"361",225,10,"k = 10",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.177965354256858,0.177965354256858,0.212518019166851,0.193508647988497,-0.0953595254253076,0.342276346548056,0.554,0.554
"362",225,10,"k = 10",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.180287393650002,0.180287393650002,0.187816369507487,0.180287393650002,0.0755637688776121,0.286622822928324,0.269,0.269
"363",225,10,"k = 10",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",-0.0505501011439713,-0.0505501011439713,0.133064435078658,0.103661625765574,-0.29463711795398,0.193342532179232,NA,NA
"364",226,30,"k = 30",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","reMA",0.179266169927307,0.179266169927307,0.181874116841433,0.179266169927307,0.119261771402614,0.238422258872613,0.006,0.006
"365",226,30,"k = 30",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","TF",0.131771507266807,0.131771507266807,0.134889816646722,0.131771507266807,0.0765528565979656,0.186007743878764,0.073,0.073
"366",226,30,"k = 30",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PET.lm",-0.402383052451622,-0.402383052451622,0.589097356941113,0.461483379642896,-1.36594270719003,0.335428298350574,0.828,0.828
"367",226,30,"k = 30",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PEESE.lm",-0.120832986531484,-0.120832986531484,0.246109447292223,0.184346411988126,-0.628890965230661,0.236451112823941,0.92,0.92
"368",226,30,"k = 30",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PETPEESE.lm",-0.302643531439353,-0.302643531439353,0.4366094746858,0.360992521499249,-0.950805012682203,0.335428298350574,0.922,0.922
"369",226,30,"k = 30",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
"370",226,30,"k = 30",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
"371",226,30,"k = 30",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.181980005911025,0.181980005911025,0.1978773540322,0.187768166552142,0.0478970987311678,0.286626043600757,NA,NA
"372",226,30,"k = 30",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.181253993576934,0.181253993576934,0.190778081143198,0.181992637799342,0.0462945959997165,0.275045648484097,0.224,0.224
"373",226,30,"k = 30",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.176448804811959,0.176448804811959,0.179217800790717,0.176448804811959,0.117131524545433,0.236240435555974,0.01,0.01
"374",226,30,"k = 30",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",-0.0697012687249225,-0.0697012687249225,0.0985945435118873,0.0815492064169936,-0.203215938303191,0.0701311718095622,NA,NA
"375",227,60,"k = 60",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","reMA",0.179552058248209,0.179552058248209,0.180815032818822,0.179552058248209,0.137159917026259,0.223184265136225,0,0
"376",227,60,"k = 60",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","TF",0.128958891461296,0.128958891461296,0.130445913391356,0.128958891461296,0.0865530957958154,0.165440849193358,0.003,0.003
"377",227,60,"k = 60",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PET.lm",-0.392025007775795,-0.392025007775795,0.499647175752092,0.412957829121921,-1.06295839278914,0.134638134122449,0.698,0.698
"378",227,60,"k = 60",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PEESE.lm",-0.116913573169014,-0.116913573169014,0.191530931208948,0.14842471728992,-0.452957836637862,0.140743526249722,0.858,0.858
"379",227,60,"k = 60",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PETPEESE.lm",-0.253988596827363,-0.253988596827363,0.312078203967438,0.274543225348901,-0.591999163431095,0.134638134122449,0.862,0.862
"380",227,60,"k = 60",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
"381",227,60,"k = 60",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
"382",227,60,"k = 60",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.191801713578436,0.191801713578436,0.195772283715418,0.191801713578436,0.110709990776121,0.26208733110488,NA,NA
"383",227,60,"k = 60",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.187070922702263,0.187070922702263,0.19118079492612,0.187070922702263,0.098210552476809,0.254064580816826,0.033,0.033
"384",227,60,"k = 60",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.176878277908891,0.176878277908891,0.178207458887793,0.176878277908891,0.133756775109402,0.221998363318229,0,0
"385",227,60,"k = 60",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",-0.0673049299141098,-0.0673049299141098,0.0839736084011952,0.0713574407913384,-0.169630922243907,0.0292674569311428,0.74,0.74
"386",228,100,"k = 100",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","reMA",0.179638959236098,0.179638959236098,0.180381840680313,0.179638959236098,0.149509596163954,0.212440116199185,0,0
"387",228,100,"k = 100",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","TF",0.127467684618097,0.127467684618097,0.12827754299441,0.127467684618097,0.100710198459093,0.155158291743325,0,0
"388",228,100,"k = 100",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PET.lm",-0.359324247527812,-0.359324247527812,0.428807534350483,0.368216605177363,-0.897393355402555,0.0674508570176585,0.582,0.582
"389",228,100,"k = 100",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PEESE.lm",-0.1011234185069,-0.1011234185069,0.15095784821207,0.119238103143891,-0.335772992337559,0.10075930489979,0.84,0.84
"390",228,100,"k = 100",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PETPEESE.lm",-0.205006613588057,-0.205006613588057,0.238207203596754,0.213898971237608,-0.425154489249862,0.0674508570176585,0.84,0.84
"391",228,100,"k = 100",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
"392",228,100,"k = 100",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
"393",228,100,"k = 100",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.193080052709648,0.193080052709648,0.195632365267228,0.193080052709648,0.126966472923789,0.250358139367614,NA,NA
"394",228,100,"k = 100",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.187280111142056,0.187280111142056,0.189787596728698,0.187280111142056,0.121086967454514,0.243589353409643,0.005,0.005
"395",228,100,"k = 100",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.176924474135941,0.176924474135941,0.177700545973105,0.176924474135941,0.147660321313241,0.209816981762135,0,0
"396",228,100,"k = 100",0,"delta = 0","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",-0.0681602696752316,-0.0681602696752316,0.0777415925704797,0.0691088926585677,-0.147705008286355,0.005773116420817,0.584,0.584
"397",229,10,"k = 10",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","reMA",0.295243593914865,0.0952435939148648,0.110278936380242,0.0972057645610265,0.189751655000222,0.411561926450782,0.602,0.005
"398",229,10,"k = 10",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","TF",0.277203265694529,0.0772032656945287,0.107391485359459,0.0912334266424661,0.134653405150031,0.413238644937706,0.636,0.049
"399",229,10,"k = 10",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PET.lm",-0.365490238795512,-0.565490238795512,1.06261180630623,0.79446395054516,-2.37613954366141,1.21656923764566,0.891,0.911
"400",229,10,"k = 10",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PEESE.lm",-0.0436072974153531,-0.243607297415353,0.520411563981572,0.386796110198583,-1.05918737769162,0.794319862935448,0.903,0.906
"401",229,10,"k = 10",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PETPEESE.lm",-0.307481259901689,-0.507481259901689,0.946097212862063,0.723084648422197,-1.93448757311606,1.17147562333889,0.886,0.936
"402",229,10,"k = 10",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
"403",229,10,"k = 10",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
"404",229,10,"k = 10",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.286758749415672,0.0867587494156717,0.132105691926359,0.108546799936805,0.0902071503183459,0.429309606391035,NA,NA
"405",229,10,"k = 10",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.287990194969886,0.0879901949698862,0.122543104107513,0.104609989178463,0.101779293519979,0.430147757080896,0.672,0.16
"406",229,10,"k = 10",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.294902750757286,0.0949027507572855,0.110224961880622,0.0970113998908695,0.186879963350007,0.411708367462849,0.608,0.007
"407",229,10,"k = 10",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",0.134598653409926,-0.0654013465900745,0.162119853063974,0.124556407510873,-0.167645778546071,0.370110828210997,NA,NA
"408",230,30,"k = 30",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","reMA",0.294294951747591,0.0942949517475911,0.0994929263070283,0.0943442841524416,0.231671883578808,0.360175110400317,0.22,0
"409",230,30,"k = 30",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","TF",0.262662246170228,0.0626622461702281,0.0862653884327013,0.0707108454564207,0.164144280241668,0.367977883653693,0.488,0
"410",230,30,"k = 30",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PET.lm",-0.181186205081036,-0.381186205081036,0.577629251371211,0.450840013406904,-1.11251252777084,0.587943140640042,0.799,0.883
"411",230,30,"k = 30",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PEESE.lm",0.0436677768983302,-0.15633222310167,0.273067794855568,0.209543514527169,-0.440417077257589,0.422815238483513,0.838,0.882
"412",230,30,"k = 30",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PETPEESE.lm",-0.123180280904628,-0.323180280904628,0.466442509413629,0.385726229972065,-0.773084998586255,0.549290771974768,0.798,0.952
"413",230,30,"k = 30",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
"414",230,30,"k = 30",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
"415",230,30,"k = 30",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.293769775273672,0.0937697752736718,0.116055785784261,0.10066508228298,0.206547938440552,0.377622255767874,NA,NA
"416",230,30,"k = 30",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.292871747747684,0.092871747747684,0.102456714320144,0.0940362533329463,0.20331742542073,0.375432739731088,0.381,0.003
"417",230,30,"k = 30",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.293901581504912,0.0939015815049123,0.0992274633243446,0.0939509139097629,0.230779527425692,0.35991130404741,0.229,0
"418",230,30,"k = 30",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",0.101510657963172,-0.098489342036828,0.133828338273596,0.10843635853388,-0.081089974165635,0.262957650764671,NA,NA
"419",231,60,"k = 60",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","reMA",0.294503196019315,0.0945031960193147,0.0971298513792216,0.0945031960193147,0.24990858350294,0.338240261488601,0.031,0
"420",231,60,"k = 60",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","TF",0.24942084076484,0.0494208407648398,0.0719307599426589,0.0551723478245665,0.175029139873017,0.338900714982277,0.539,0
"421",231,60,"k = 60",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PET.lm",-0.158642538978742,-0.358642538978742,0.467446636457337,0.389932645250259,-0.766072798324339,0.43719364934418,0.67,0.87
"422",231,60,"k = 60",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PEESE.lm",0.0544499153855566,-0.145550084614443,0.211186465046854,0.170304791232971,-0.267308121154685,0.34769675025048,0.77,0.86
"423",231,60,"k = 60",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PETPEESE.lm",-0.113683050003556,-0.313683050003556,0.38935057144492,0.338043024329344,-0.527714227999375,0.382366868323464,0.665,0.951
"424",231,60,"k = 60",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
"425",231,60,"k = 60",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
"426",231,60,"k = 60",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.299729983089337,0.0997299830893375,0.107844271305729,0.101217467387528,0.235244456455098,0.356125228547379,NA,NA
"427",231,60,"k = 60",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.294641068859858,0.0946410688598585,0.0998528422901805,0.0946691295166497,0.228857308468023,0.353284318216939,0.134,0
"428",231,60,"k = 60",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.294129298896072,0.0941292988960716,0.0968129262951911,0.0941292988960716,0.249124204876081,0.337648278988688,0.036,0
"429",231,60,"k = 60",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",0.0962748852965397,-0.10372511470346,0.121475702173496,0.105707276063489,-0.0386061779083853,0.21600715338226,0.78,0.713
"430",232,100,"k = 100",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","reMA",0.294658070354399,0.0946580703543989,0.0962482664075603,0.0946580703543989,0.260475429380742,0.329029736053578,0,0
"431",232,100,"k = 100",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","TF",0.240410215823757,0.0404102158237565,0.0618276106341591,0.0445539519015362,0.180983023529776,0.325389574154342,0.612,0
"432",232,100,"k = 100",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PET.lm",-0.132719103079019,-0.332719103079019,0.39775521490412,0.342224866248346,-0.603655160869566,0.263598889618583,0.558,0.857
"433",232,100,"k = 100",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PEESE.lm",0.0658386745356719,-0.134161325464328,0.174311489857073,0.144912147356837,-0.173390673757973,0.268472132554657,0.718,0.827
"434",232,100,"k = 100",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PETPEESE.lm",-0.0853421128511119,-0.285342112851112,0.328686685048242,0.293580706282987,-0.368003490747169,0.263523426713283,0.557,0.973
"435",232,100,"k = 100",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
"436",232,100,"k = 100",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
"437",232,100,"k = 100",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.302086884885501,0.102086884885501,0.105080756177284,0.102115161489109,0.252885212832565,0.352181558343267,NA,NA
"438",232,100,"k = 100",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.295859864562949,0.0958598645629486,0.0990218965972733,0.0958598645629486,0.244196831951569,0.342223190649186,0.03,0
"439",232,100,"k = 100",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.294327160106986,0.094327160106986,0.0959482141710923,0.094327160106986,0.260097234784355,0.328747625312867,0,0
"440",232,100,"k = 100",0.2,"delta = 0.2","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",0.0980386272385767,-0.101961372761423,0.112855972245913,0.102284894724998,0.00187227996323215,0.187420484483095,0.591,0.564
"441",233,10,"k = 10",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","reMA",0.517847092074569,0.0178470920745689,0.0704786950594245,0.0558543902110951,0.388924383531242,0.658780863691771,0.912,0
"442",233,10,"k = 10",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","TF",0.516170910926802,0.0161709109268018,0.0717241617806548,0.0570898795772212,0.379578320271833,0.659710160717589,0.909,0
"443",233,10,"k = 10",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PET.lm",0.00808611367766937,-0.491913886322331,1.16231894468603,0.877962840378074,-2.30262582848508,1.90775231094212,0.881,0.911
"444",233,10,"k = 10",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PEESE.lm",0.251508698966692,-0.248491301033308,0.590973879884463,0.449863093402872,-0.906850164564037,1.24486778212978,0.88,0.857
"445",233,10,"k = 10",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PETPEESE.lm",0.0369079794967597,-0.46309202050324,1.04460779653508,0.809195263770377,-1.80882204476021,1.83399584695065,0.881,0.932
"446",233,10,"k = 10",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
"447",233,10,"k = 10",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
"448",233,10,"k = 10",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.503794731392008,0.00379473139200762,0.109902695974846,0.0690091856198422,0.338430028123223,0.657913051660707,NA,NA
"449",233,10,"k = 10",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.511919491799166,0.0119194917991664,0.0781439158501312,0.0624301035049441,0.363621196607059,0.654864608304313,0.828,0
"450",233,10,"k = 10",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.518065606189753,0.0180656061897527,0.0706085175330846,0.0559573391872527,0.388924383531242,0.658780863691771,0.911,0
"451",233,10,"k = 10",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",0.475166858468178,-0.0248331415318224,0.103291202139985,0.0775357526540814,0.270374068245895,0.643942342328519,0.933,0.07
"452",234,30,"k = 30",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","reMA",0.51731236798921,0.0173123679892098,0.041886928852879,0.0337723482894488,0.445741864596419,0.596855476432778,0.915,0
"453",234,30,"k = 30",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","TF",0.514333033627424,0.0143330336274244,0.0456825254249968,0.0366650274815354,0.426168439387259,0.598730915419429,0.893,0
"454",234,30,"k = 30",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PET.lm",0.0920830415562482,-0.407916958443752,0.644149036084445,0.515881295832342,-0.894914175583637,0.997393746430009,0.794,0.877
"455",234,30,"k = 30",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PEESE.lm",0.285523614065053,-0.214476385934947,0.337086141724231,0.271427515534453,-0.22569761539747,0.757798404503072,0.793,0.664
"456",234,30,"k = 30",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PETPEESE.lm",0.0953382082750756,-0.404661791724924,0.592073698827914,0.478674365322588,-0.773505818741693,0.843046743001133,0.793,0.901
"457",234,30,"k = 30",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
"458",234,30,"k = 30",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
"459",234,30,"k = 30",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.511742919498283,0.0117429194982832,0.0728273650855016,0.0394620420994123,0.432912878662857,0.595983131765633,NA,NA
"460",234,30,"k = 30",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.513111075991796,0.0131110759917963,0.0449658886297852,0.0360468586153522,0.431084749717445,0.594420673215118,0.843,0
"461",234,30,"k = 30",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.517499720650459,0.0174997206504587,0.0420010159757687,0.0338605046176027,0.445741864596419,0.596855476432778,0.916,0
